AIPGENE20344	ko03440 Homologous recombination;ko03450 Non-homologous end-joining
AIPGENE11101	ko01040 Biosynthesis of unsaturated fatty acids
AIPGENE28114	ko03040 Spliceosome
AIPGENE8406	ko00512 O-Glycan biosynthesis
AIPGENE29168	ko04810 Regulation of actin cytoskeleton
AIPGENE17499	ko04146 Peroxisome;ko04920 Adipocytokine signaling pathway;ko03320 PPAR signaling pathway;ko00071 Fatty acid metabolism
AIPGENE5896	ko00230 Purine metabolism
AIPGENE5140	ko04360 Axon guidance
AIPGENE3328	ko04340 Hedgehog signaling pathway;ko04710 Circadian rhythm - mammal;ko04540 Gap junction
AIPGENE22084	ko04114 Oocyte meiosis
AIPGENE27745	ko04610 Complement and coagulation cascades
AIPGENE4478	ko04320 Dorso-ventral axis formation;ko04330 Notch signaling pathway
AIPGENE25823	ko00983 Drug metabolism - other enzymes
AIPGENE14890	ko04512 ECM-receptor interaction
AIPGENE10755	ko00310 Lysine degradation;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00020 Citrate cycle (TCA cycle);ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE26296	ko03022 Basal transcription factors
AIPGENE21310	ko00270 Cysteine and methionine metabolism;ko00450 Selenoamino acid metabolism;ko01070 Biosynthesis of plant hormones
AIPGENE24139	ko04080 Neuroactive ligand-receptor interaction;ko05414 Dilated cardiomyopathy;ko04020 Calcium signaling pathway;ko04540 Gap junction;ko04144 Endocytosis
AIPGENE19113	ko04621 NOD-like receptor signaling pathway
AIPGENE5162	ko04120 Ubiquitin mediated proteolysis
AIPGENE6158	ko04150 mTOR signaling pathway
AIPGENE2458	ko00310 Lysine degradation
AIPGENE13738	ko00740 Riboflavin metabolism;ko00361 gamma-Hexachlorocyclohexane degradation
AIPGENE24967	ko04080 Neuroactive ligand-receptor interaction
AIPGENE10696	ko04111 Cell cycle - yeast
AIPGENE12932	ko03040 Spliceosome
AIPGENE2468	ko04060 Cytokine-cytokine receptor interaction
AIPGENE11011	ko04510 Focal adhesion;ko04060 Cytokine-cytokine receptor interaction;ko04370 VEGF signaling pathway;ko04144 Endocytosis
AIPGENE28781	ko03018 RNA degradation
AIPGENE11340	ko00051 Fructose and mannose metabolism;ko00363 Bisphenol A degradation;ko00625 Tetrachloroethene degradation;ko00591 Linoleic acid metabolism;ko00650 Butanoate metabolism
AIPGENE513	ko00590 Arachidonic acid metabolism;ko00480 Glutathione metabolism
AIPGENE15997	ko04512 ECM-receptor interaction;ko05200 Pathways in cancer;ko04510 Focal adhesion;ko05222 Small cell lung cancer
AIPGENE20333	ko04360 Axon guidance
AIPGENE8952	ko04660 T cell receptor signaling pathway
AIPGENE22297	ko03410 Base excision repair
AIPGENE9775	ko02010 ABC transporters
AIPGENE14393	ko04120 Ubiquitin mediated proteolysis
AIPGENE8034	ko03022 Basal transcription factors
AIPGENE20586	ko05016 Huntington's disease
AIPGENE18563	ko04080 Neuroactive ligand-receptor interaction
AIPGENE24119	ko04621 NOD-like receptor signaling pathway
AIPGENE1829	ko04080 Neuroactive ligand-receptor interaction;ko05010 Alzheimer's disease;ko04720 Long-term potentiation;ko04020 Calcium signaling pathway;ko05014 Amyotrophic lateral sclerosis (ALS);ko05016 Huntington's disease
AIPGENE24661	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko05016 Huntington's disease;ko03020 RNA polymerase
AIPGENE14469	ko04142 Lysosome
AIPGENE8998	ko05310 Asthma
AIPGENE27694	ko00051 Fructose and mannose metabolism;ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE11846	ko00830 Retinol metabolism;ko00561 Glycerolipid metabolism
AIPGENE11334	ko03010 Ribosome
AIPGENE13422	ko00230 Purine metabolism;ko03018 RNA degradation;ko00240 Pyrimidine metabolism
AIPGENE25685	ko04514 Cell adhesion molecules (CAMs)
AIPGENE4736	ko05200 Pathways in cancer;ko05215 Prostate cancer;ko04810 Regulation of actin cytoskeleton;ko04144 Endocytosis;ko04010 MAPK signaling pathway
AIPGENE18740	ko00510 N-Glycan biosynthesis
AIPGENE15051	ko00480 Glutathione metabolism;ko04640 Hematopoietic cell lineage;ko04614 Renin-angiotensin system
AIPGENE21936	ko04070 Phosphatidylinositol signaling system;ko00562 Inositol phosphate metabolism
AIPGENE25498	ko03010 Ribosome
AIPGENE5257	ko00480 Glutathione metabolism;ko04640 Hematopoietic cell lineage;ko04614 Renin-angiotensin system
AIPGENE27346	ko03018 RNA degradation
AIPGENE27356	ko03010 Ribosome
AIPGENE21680	ko04512 ECM-receptor interaction;ko04510 Focal adhesion
AIPGENE15594	ko00340 Histidine metabolism
AIPGENE5807	ko04610 Complement and coagulation cascades
AIPGENE598	ko05200 Pathways in cancer;ko04920 Adipocytokine signaling pathway;ko05222 Small cell lung cancer;ko04622 RIG-I-like receptor signaling pathway;ko04210 Apoptosis;ko04010 MAPK signaling pathway
AIPGENE815	ko00053 Ascorbate and aldarate metabolism;ko00562 Inositol phosphate metabolism
AIPGENE7535	ko00830 Retinol metabolism;ko00500 Starch and sucrose metabolism;ko00983 Drug metabolism - other enzymes;ko00053 Ascorbate and aldarate metabolism;ko00040 Pentose and glucuronate interconversions;ko00860 Porphyrin and chlorophyll metabolism;ko00980 Metabolism of xenobiotics by cytochrome P450;ko00982 Drug metabolism - cytochrome P450;ko00140 Steroid hormone biosynthesis
AIPGENE23790	ko04512 ECM-receptor interaction;ko04510 Focal adhesion;ko05414 Dilated cardiomyopathy;ko05410 Hypertrophic cardiomyopathy (HCM);ko04810 Regulation of actin cytoskeleton;ko05412 Arrhythmogenic right ventricular cardiomyopathy (ARVC)
AIPGENE16000	ko03050 Proteasome
AIPGENE22309	ko03018 RNA degradation
AIPGENE12362	ko04512 ECM-receptor interaction;ko04510 Focal adhesion
AIPGENE13877	ko04610 Complement and coagulation cascades
AIPGENE6312	ko00982 Drug metabolism - cytochrome P450
AIPGENE1039	ko02010 ABC transporters
AIPGENE24128	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism
AIPGENE7890	ko03018 RNA degradation
AIPGENE4355	ko04111 Cell cycle - yeast
AIPGENE13427	ko00280 Valine, leucine and isoleucine degradation;ko00410 beta-Alanine metabolism;ko03320 PPAR signaling pathway;ko00640 Propanoate metabolism;ko00071 Fatty acid metabolism
AIPGENE16924	ko04320 Dorso-ventral axis formation;ko04330 Notch signaling pathway
AIPGENE1136	ko03040 Spliceosome
AIPGENE23380	ko04612 Antigen processing and presentation
AIPGENE6823	ko00604 Glycosphingolipid biosynthesis - ganglio series
AIPGENE25626	ko04012 ErbB signaling pathway;ko04150 mTOR signaling pathway;ko04910 Insulin signaling pathway;ko05221 Acute myeloid leukemia
AIPGENE21274	ko00590 Arachidonic acid metabolism;ko00450 Selenoamino acid metabolism;ko00430 Taurine and hypotaurine metabolism;ko00480 Glutathione metabolism;ko00460 Cyanoamino acid metabolism
AIPGENE7244	ko00140 Steroid hormone biosynthesis
AIPGENE5462	ko04080 Neuroactive ligand-receptor interaction
AIPGENE23620	ko05216 Thyroid cancer;ko04912 GnRH signaling pathway;ko04722 Neurotrophin signaling pathway;ko04810 Regulation of actin cytoskeleton;ko04650 Natural killer cell mediated cytotoxicity;ko05219 Bladder cancer;ko04930 Type II diabetes mellitus;ko04320 Dorso-ventral axis formation;ko04666 Fc gamma R-mediated phagocytosis;ko05212 Pancreatic cancer;ko04270 Vascular smooth muscle contraction;ko05200 Pathways in cancer;ko04620 Toll-like receptor signaling pathway;ko04730 Long-term depression;ko04914 Progesterone-mediated oocyte maturation;ko05210 Colorectal cancer;ko05220 Chronic myeloid leukemia;ko05214 Glioma;ko04520 Adherens junction;ko05223 Non-small cell lung cancer;ko04916 Melanogenesis;ko04062 Chemokine signaling pathway;ko04510 Focal adhesion;ko04350 TGF-beta signaling pathway;ko04621 NOD-like receptor signaling pathway;ko04370 VEGF signaling pathway;ko04540 Gap junction;ko04960 Aldosterone-regulated sodium reabsorption;ko04013 MAPK signaling pathway - fly;ko05215 Prostate cancer;ko04114 Oocyte meiosis;ko05010 Alzheimer's disease;ko04360 Axon guidance;ko05020 Prion diseases;ko04720 Long-term potentiation;ko05211 Renal cell carcinoma;ko04660 T cell receptor signaling pathway;ko05218 Melanoma;ko04664 Fc epsilon RI signaling pathway;ko05213 Endometrial cancer;ko04662 B cell receptor signaling pathway;ko05221 Acute myeloid leukemia;ko04012 ErbB signaling pathway;ko04150 mTOR signaling pathway;ko04910 Insulin signaling pathway;ko04010 MAPK signaling pathway
AIPGENE1510	ko03010 Ribosome
AIPGENE143	ko00051 Fructose and mannose metabolism;ko00740 Riboflavin metabolism;ko00730 Thiamine metabolism
AIPGENE13602	ko04020 Calcium signaling pathway
AIPGENE14482	ko04650 Natural killer cell mediated cytotoxicity;ko04020 Calcium signaling pathway;ko04370 VEGF signaling pathway;ko04540 Gap junction;ko04666 Fc gamma R-mediated phagocytosis;ko04960 Aldosterone-regulated sodium reabsorption;ko04270 Vascular smooth muscle contraction;ko05200 Pathways in cancer;ko04730 Long-term depression;ko04720 Long-term potentiation;ko04011 MAPK signaling pathway - yeast;ko04530 Tight junction;ko05214 Glioma;ko05223 Non-small cell lung cancer;ko04070 Phosphatidylinositol signaling system;ko04670 Leukocyte transendothelial migration;ko04916 Melanogenesis;ko04012 ErbB signaling pathway;ko04510 Focal adhesion;ko05110 Vibrio cholerae infection;ko04310 Wnt signaling pathway;ko04010 MAPK signaling pathway
AIPGENE8159	ko00270 Cysteine and methionine metabolism;ko00450 Selenoamino acid metabolism
AIPGENE3498	ko04120 Ubiquitin mediated proteolysis
AIPGENE9088	ko00564 Glycerophospholipid metabolism
AIPGENE21087	ko00563 Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
AIPGENE18290	ko00760 Nicotinate and nicotinamide metabolism
AIPGENE16917	ko03410 Base excision repair
AIPGENE16995	ko00430 Taurine and hypotaurine metabolism
AIPGENE5703	ko03022 Basal transcription factors
AIPGENE12299	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko05010 Alzheimer's disease;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE2485	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko04623 Cytosolic DNA-sensing pathway;ko03020 RNA polymerase
AIPGENE27081	ko03320 PPAR signaling pathway;ko00071 Fatty acid metabolism
AIPGENE6445	ko00561 Glycerolipid metabolism
AIPGENE728	ko03040 Spliceosome
AIPGENE17108	ko04142 Lysosome
AIPGENE10899	ko03410 Base excision repair
AIPGENE4839	ko04120 Ubiquitin mediated proteolysis
AIPGENE10438	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE26605	ko00563 Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
AIPGENE16878	ko00310 Lysine degradation;ko00930 Caprolactam degradation;ko00071 Fatty acid metabolism;ko00903 Limonene and pinene degradation;ko00280 Valine, leucine and isoleucine degradation;ko00380 Tryptophan metabolism;ko00632 Benzoate degradation via CoA ligation;ko00281 Geraniol degradation;ko00410 beta-Alanine metabolism;ko00640 Propanoate metabolism;ko00650 Butanoate metabolism
AIPGENE20952	ko00830 Retinol metabolism;ko00561 Glycerolipid metabolism
AIPGENE13178	ko04514 Cell adhesion molecules (CAMs)
AIPGENE12817	ko00830 Retinol metabolism
AIPGENE12316	ko04670 Leukocyte transendothelial migration
AIPGENE18464	ko04115 p53 signaling pathway;ko05416 Viral myocarditis;ko05014 Amyotrophic lateral sclerosis (ALS);ko05200 Pathways in cancer;ko05222 Small cell lung cancer;ko05010 Alzheimer's disease;ko05016 Huntington's disease;ko05210 Colorectal cancer;ko05012 Parkinson's disease;ko04210 Apoptosis
AIPGENE4984	ko04115 p53 signaling pathway;ko04120 Ubiquitin mediated proteolysis
AIPGENE5747	ko05020 Prion diseases
AIPGENE13520	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE16664	ko04310 Wnt signaling pathway
AIPGENE16832	ko04270 Vascular smooth muscle contraction;ko04510 Focal adhesion;ko04810 Regulation of actin cytoskeleton;ko04020 Calcium signaling pathway
AIPGENE14650	ko04530 Tight junction;ko04010 MAPK signaling pathway
AIPGENE4152	ko04270 Vascular smooth muscle contraction;ko04510 Focal adhesion;ko04810 Regulation of actin cytoskeleton;ko04720 Long-term potentiation
AIPGENE16376	ko00830 Retinol metabolism;ko00980 Metabolism of xenobiotics by cytochrome P450;ko00983 Drug metabolism - other enzymes;ko00982 Drug metabolism - cytochrome P450;ko00591 Linoleic acid metabolism;ko00361 gamma-Hexachlorocyclohexane degradation;ko00140 Steroid hormone biosynthesis
AIPGENE12799	ko04142 Lysosome
AIPGENE6359	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE7257	ko00590 Arachidonic acid metabolism
AIPGENE21735	ko00510 N-Glycan biosynthesis
AIPGENE21830	ko00230 Purine metabolism
AIPGENE27675	ko00250 Alanine, aspartate and glutamate metabolism;ko00230 Purine metabolism
AIPGENE23248	ko00140 Steroid hormone biosynthesis
AIPGENE20738	ko00380 Tryptophan metabolism
AIPGENE10902	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko04623 Cytosolic DNA-sensing pathway;ko03020 RNA polymerase
AIPGENE17668	ko00500 Starch and sucrose metabolism;ko00052 Galactose metabolism
AIPGENE3058	ko00130 Ubiquinone and other terpenoid-quinone biosynthesis;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01061 Biosynthesis of phenylpropanoids;ko00940 Phenylpropanoid biosynthesis
AIPGENE8132	ko04740 Olfactory transduction
AIPGENE12810	ko04512 ECM-receptor interaction;ko04510 Focal adhesion
AIPGENE10286	ko00601 Glycosphingolipid biosynthesis - lacto and neolacto series
AIPGENE6750	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE21624	ko00983 Drug metabolism - other enzymes;ko00240 Pyrimidine metabolism
AIPGENE209	ko04621 NOD-like receptor signaling pathway;ko04620 Toll-like receptor signaling pathway;ko04010 MAPK signaling pathway
AIPGENE28029	ko00500 Starch and sucrose metabolism
AIPGENE27321	ko00450 Selenoamino acid metabolism;ko00626 Naphthalene and anthracene degradation;ko00350 Tyrosine metabolism;ko00340 Histidine metabolism
AIPGENE20483	ko00564 Glycerophospholipid metabolism;ko00903 Limonene and pinene degradation;ko00642 Ethylbenzene degradation;ko00632 Benzoate degradation via CoA ligation;ko00624 1- and 2-Methylnaphthalene degradation;ko00350 Tyrosine metabolism;ko00360 Phenylalanine metabolism
AIPGENE25117	ko04810 Regulation of actin cytoskeleton
AIPGENE17465	ko04080 Neuroactive ligand-receptor interaction
AIPGENE12461	ko00534 Heparan sulfate biosynthesis
AIPGENE118	ko04610 Complement and coagulation cascades
AIPGENE19720	ko00910 Nitrogen metabolism
AIPGENE9882	ko04630 Jak-STAT signaling pathway;ko05200 Pathways in cancer;ko05222 Small cell lung cancer;ko05014 Amyotrophic lateral sclerosis (ALS);ko05220 Chronic myeloid leukemia;ko04210 Apoptosis;ko05212 Pancreatic cancer
AIPGENE265	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE3970	ko00230 Purine metabolism;ko04113 Meiosis - yeast
AIPGENE6909	ko04080 Neuroactive ligand-receptor interaction;ko04730 Long-term depression;ko04720 Long-term potentiation;ko04020 Calcium signaling pathway;ko05016 Huntington's disease;ko04540 Gap junction
AIPGENE1637	ko04310 Wnt signaling pathway
AIPGENE13018	ko05215 Prostate cancer;ko04916 Melanogenesis;ko05016 Huntington's disease
AIPGENE25409	ko04510 Focal adhesion;ko04012 ErbB signaling pathway;ko04912 GnRH signaling pathway;ko05020 Prion diseases;ko05213 Endometrial cancer;ko04910 Insulin signaling pathway;ko04010 MAPK signaling pathway
AIPGENE16509	ko00140 Steroid hormone biosynthesis
AIPGENE3787	ko04120 Ubiquitin mediated proteolysis
AIPGENE27506	ko04650 Natural killer cell mediated cytotoxicity;ko04020 Calcium signaling pathway;ko04370 VEGF signaling pathway;ko05014 Amyotrophic lateral sclerosis (ALS);ko04662 B cell receptor signaling pathway;ko04114 Oocyte meiosis;ko05010 Alzheimer's disease;ko04360 Axon guidance;ko04720 Long-term potentiation;ko04660 T cell receptor signaling pathway;ko04310 Wnt signaling pathway;ko04210 Apoptosis;ko04010 MAPK signaling pathway
AIPGENE1225	ko04146 Peroxisome;ko00592 alpha-Linolenic acid metabolism;ko03320 PPAR signaling pathway;ko01070 Biosynthesis of plant hormones;ko00071 Fatty acid metabolism;ko01040 Biosynthesis of unsaturated fatty acids
AIPGENE5559	ko00340 Histidine metabolism
AIPGENE20528	ko00564 Glycerophospholipid metabolism;ko00565 Ether lipid metabolism;ko00561 Glycerolipid metabolism
AIPGENE20729	ko05200 Pathways in cancer;ko05222 Small cell lung cancer;ko04620 Toll-like receptor signaling pathway;ko04622 RIG-I-like receptor signaling pathway
AIPGENE25893	ko04512 ECM-receptor interaction;ko04510 Focal adhesion
AIPGENE9429	ko00190 Oxidative phosphorylation
AIPGENE23266	ko04080 Neuroactive ligand-receptor interaction
AIPGENE28259	ko00480 Glutathione metabolism
AIPGENE845	ko04360 Axon guidance
AIPGENE13008	ko05322 Systemic lupus erythematosus
AIPGENE3297	ko00361 gamma-Hexachlorocyclohexane degradation
AIPGENE23797	ko04080 Neuroactive ligand-receptor interaction;ko04062 Chemokine signaling pathway;ko04530 Tight junction;ko04144 Endocytosis;ko04520 Adherens junction
AIPGENE11619	ko00592 alpha-Linolenic acid metabolism;ko04912 GnRH signaling pathway;ko00565 Ether lipid metabolism;ko04370 VEGF signaling pathway;ko00564 Glycerophospholipid metabolism;ko00590 Arachidonic acid metabolism;ko04270 Vascular smooth muscle contraction;ko04730 Long-term depression;ko00591 Linoleic acid metabolism;ko04664 Fc epsilon RI signaling pathway;ko04010 MAPK signaling pathway
AIPGENE20428	ko00920 Sulfur metabolism
AIPGENE10152	ko05200 Pathways in cancer;ko05222 Small cell lung cancer;ko04620 Toll-like receptor signaling pathway;ko04622 RIG-I-like receptor signaling pathway
AIPGENE28208	ko04360 Axon guidance
AIPGENE7435	ko04912 GnRH signaling pathway;ko05410 Hypertrophic cardiomyopathy (HCM);ko04020 Calcium signaling pathway;ko04930 Type II diabetes mellitus;ko05412 Arrhythmogenic right ventricular cardiomyopathy (ARVC);ko04270 Vascular smooth muscle contraction;ko04260 Cardiac muscle contraction;ko05010 Alzheimer's disease;ko05414 Dilated cardiomyopathy;ko04720 Long-term potentiation;ko04010 MAPK signaling pathway
AIPGENE16117	ko00970 Aminoacyl-tRNA biosynthesis
AIPGENE24694	ko04144 Endocytosis
AIPGENE23100	ko04512 ECM-receptor interaction;ko04510 Focal adhesion
AIPGENE28525	ko04360 Axon guidance
AIPGENE12359	ko02010 ABC transporters
AIPGENE17448	ko00140 Steroid hormone biosynthesis
